TransactionID,ProductID,Date,Quantity,Price
1374,153,2023-07-15,1,268.0696777721741
1375,130,2023-10-27,8,213.16573524344292
1376,119,2023-05-12,7,439.3463077800567
1377,121,2023-02-10,6,305.4871815894449
1378,168,2023-05-17,2,111.63803730020922
1379,192,2023-03-17,5,432.9077141124938
1380,143,2023-10-17,5,293.3750223688333
1381,165,2023-04-08,8,444.0582364159758
1382,189,2023-03-15,7,346.84978374096374
1383,150,2023-07-08,10,410.43847213624196
1384,116,2023-12-26,4,168.95122267376058
1385,189,2023-12-25,3,134.0111345908773
1386,172,2023-04-12,9,462.1682645272746
1387,120,2024-01-07,8,33.02716094000437
1388,176,2023-04-13,8,107.88880500828196
1389,117,2024-01-20,10,315.91732640034843
1390,122,2023-02-12,1,128.74627918532252
1391,124,2023-10-04,5,491.5274581179584
1392,153,2023-04-29,5,218.8575268630067
1393,173,2023-09-19,4,478.03432750421496
1394,160,2023-03-29,5,468.09558771013906
1395,125,2023-02-20,5,430.9954493705776
1396,150,2023-05-13,7,11.594066144073633
1397,161,2023-10-11,7,166.84892957007844
1398,177,2023-09-20,2,31.128613456101824
1399,138,2023-05-12,10,301.7145131885976
1400,164,2023-06-09,5,388.5845151016778
1401,177,2023-11-25,5,268.39275664338794
1402,178,2023-10-12,7,198.2765587737123
1403,174,2023-08-01,10,117.8796888042898
1404,123,2023-07-24,8,315.4676170068336
1405,148,2023-07-07,4,261.52917353034945
1406,104,2023-04-16,9,300.3645645746818
1407,144,2023-03-23,1,70.1880983346726
1408,150,2023-12-06,7,304.7205393526364
1409,132,2023-07-19,5,436.53449453028924
1410,122,2023-10-10,6,229.48964915895462
1411,128,2023-03-21,5,435.07900746594646
1412,108,2023-03-31,8,176.85428695379522
1413,108,2023-07-23,6,48.478865429382964
1414,134,2023-10-31,5,498.9661355086637
1415,100,2024-01-05,2,69.15700563886287
1416,147,2023-10-17,8,95.70888475328381
1417,118,2023-07-19,7,352.32386448827236
1418,102,2023-03-18,7,104.91529616579447
1419,137,2023-03-08,1,295.3995303876462
1420,166,2023-05-08,4,78.79853959568601
1421,151,2023-04-23,10,370.88868000740723
1422,151,2023-08-22,9,412.0629927009285
1423,165,2023-10-13,6,25.42491928243578
1424,185,2023-10-10,2,318.97128674172455
1425,128,2023-05-21,6,133.33703130158898
1426,180,2023-02-20,9,124.58435159408337
1427,192,2023-12-30,8,206.44124848660744
1428,156,2023-08-08,8,61.16649312109211
1429,172,2023-03-26,9,266.52320727803504
1430,153,2024-01-15,3,421.5936502657194
1431,129,2023-10-05,1,316.52221898200986
1432,156,2023-07-31,7,22.511065010877807
1433,137,2023-08-15,9,350.02265443681983
1434,128,2023-03-01,4,338.5718057902647
1435,198,2023-09-14,4,219.9444062497166
1436,157,2024-01-08,1,284.4379089234063
1437,141,2023-06-10,7,483.22060933231194
1438,114,2023-02-13,4,408.8379823108589
1439,174,2023-08-01,4,75.35704158229916
1440,181,2023-02-24,6,479.34141399240707
1441,165,2023-03-14,2,391.064444298235
1442,104,2024-01-17,8,251.52255443786154
1443,194,2023-08-27,4,373.67112007344656
1444,198,2023-02-23,10,202.26273771158256
1445,184,2023-09-03,10,26.501069744737112
1446,176,2023-07-07,4,118.98917072953098
1447,174,2023-05-20,6,322.56312775418786
1448,184,2023-03-26,1,46.46833222635614
1449,139,2023-10-14,2,171.6565717452924
1450,153,2023-11-20,2,218.91327324381257
1451,173,2023-08-06,2,127.7612958757393
1452,171,2023-02-11,9,434.1445183962176
1453,113,2023-08-10,9,17.244896265660447
1454,124,2023-02-07,2,300.19931091319285
1455,117,2023-03-30,1,244.03753668788858
1456,115,2023-05-29,2,72.97944133250978
1457,116,2023-02-03,5,413.877220235129
1458,129,2023-12-08,5,320.0579904667718
1459,134,2023-08-22,8,93.9005692396576
1460,123,2023-05-03,6,74.20603669218589
1461,196,2023-05-25,2,313.28938644495764
1462,147,2023-06-20,10,144.88914995879318
1463,158,2023-09-11,10,298.30007293840066
1464,109,2023-04-06,2,127.49567838988284
1465,121,2023-07-09,8,299.25466759825497
1466,131,2024-01-25,2,111.66399672472316
1467,146,2023-04-22,3,289.4966153543379
1468,171,2023-04-29,8,486.52771308542754
1469,128,2023-04-08,9,349.6820513759957
1470,128,2023-06-20,9,236.2797679373758
1471,181,2023-01-26,4,375.0929704824386
1472,188,2023-03-27,2,68.68170751780352
1473,192,2023-01-26,4,278.9235939769082
1474,173,2023-04-24,2,91.3749669650594
1475,108,2023-07-22,10,131.16290395183367
1476,199,2023-05-12,10,181.3085242146016
1477,127,2023-12-20,2,371.1193005545832
1478,141,2023-02-11,7,391.3962886583158
1479,102,2023-07-23,1,228.29252665989299
1480,154,2024-01-11,1,111.81775413379643
1481,188,2023-09-04,10,364.1266473713636
1482,155,2023-10-12,4,365.0147036001669
1483,112,2023-09-27,10,390.92114432884017
1484,181,2023-12-14,7,40.24780585425944
1485,170,2023-12-24,10,379.0141752015561
1486,126,2023-05-31,4,396.90885428233383
1487,126,2023-07-09,7,194.06755362114507
1488,145,2023-07-08,7,93.8994779272309
1489,118,2023-06-08,2,439.2851701387751
1490,151,2023-12-19,3,377.1183939877334
1491,173,2023-02-15,1,467.7734813820335
1492,171,2023-11-02,7,104.7652144455588
1493,104,2023-03-10,3,90.07367552350779
1494,121,2023-08-07,3,38.58319395412754
1495,172,2023-12-31,2,72.92843397188042
1496,189,2023-06-23,4,229.7350766750736
1497,104,2023-03-26,4,40.40427720974726
1498,136,2023-03-07,5,283.56833220154
1499,121,2023-03-25,10,382.37356887949767
1500,113,2023-07-28,5,473.47917969300005
1501,146,2023-10-19,8,218.0610431757804
1502,180,2023-02-19,9,212.630932055611
1503,139,2023-03-14,8,368.0323523542635
1504,128,2023-04-03,9,319.80456760589567
1505,181,2023-08-17,10,246.17901264922116
1506,142,2023-03-17,8,89.12549927729113
1507,193,2023-04-24,10,429.10455992651066
1508,133,2023-09-03,4,314.0875092855285
1509,164,2024-01-22,4,275.88255022323733
1510,139,2023-11-09,8,43.50537945013245
1511,173,2023-08-21,6,345.8307890699408
1512,144,2023-10-05,9,162.21236107553668
1513,137,2023-06-16,9,487.26701339960675
1514,181,2023-06-25,3,49.52185731848367
1515,176,2023-04-10,10,198.77981307779135
1516,163,2023-01-29,4,262.2774960460456
1517,107,2023-02-22,4,219.22302926743615
1518,128,2024-01-10,6,347.1152461421936
1519,130,2023-04-08,7,142.87779500253396
1520,111,2023-09-05,8,121.45858305377524
1521,118,2023-02-18,5,280.5054222807008
1522,189,2023-08-02,1,52.59614034176734
1523,169,2023-11-16,1,31.880663517480492
1524,115,2023-03-11,1,33.335155809453916
1525,198,2023-08-24,1,382.9454788684364
1526,192,2023-12-16,5,201.89353105182929
1527,173,2023-04-01,5,201.69078841498683
1528,151,2023-03-04,3,57.50424629927796
1529,129,2023-03-12,1,495.48471714152697
1530,162,2023-03-14,1,365.70625896957904
1531,175,2023-03-18,1,441.20039357125364
1532,198,2023-11-23,2,479.22817338899944
1533,193,2023-11-09,2,441.086716092037
1534,161,2023-06-18,10,260.73867925527134
1535,158,2023-03-04,10,120.91233120552133
1536,129,2023-04-24,4,409.66863885646416
1537,174,2023-09-24,10,215.4021115228497
1538,106,2023-02-24,5,375.43876015104826
1539,172,2023-02-22,9,460.8885556224542
1540,182,2023-04-10,10,380.22479174929964
1541,149,2023-10-14,9,499.71368782934195
1542,149,2023-09-08,7,13.326901579794944
1543,144,2023-09-23,5,407.16182286014674
1544,149,2024-01-20,10,413.0302415943744
1545,122,2023-04-07,10,181.49413957052985
1546,147,2023-05-27,5,333.98890301573357
1547,195,2023-02-13,4,51.83738043688279
1548,195,2023-02-20,10,465.5587470211871
1549,192,2023-04-29,6,413.9048346064307
1550,166,2023-08-31,10,156.4875570279043
1551,169,2023-08-18,7,231.72934162564488
1552,161,2023-08-16,10,151.7036182766003
1553,151,2023-09-07,3,174.08413699090835
1554,166,2023-08-07,1,95.56020912328076
1555,116,2023-11-01,3,220.07461054370975
1556,138,2023-04-30,1,482.92193122492154
1557,194,2023-01-30,9,126.06062471952059
1558,117,2023-12-26,1,420.7539223474458
1559,191,2023-04-19,3,358.08857166544675
1560,104,2023-05-27,4,98.10675447372205
1561,173,2023-11-12,10,348.2165848546073
1562,132,2023-09-22,4,50.23595597387438
1563,168,2023-09-05,3,421.06360455716066
1564,174,2023-07-23,9,154.10791995586922
1565,156,2023-08-02,6,221.54274267490194
1566,107,2023-12-08,6,224.8900025967619
1567,121,2023-09-06,3,376.3614930937118
1568,175,2023-05-31,3,31.775426465480873
1569,111,2023-04-08,8,262.63405189908053
1570,178,2023-12-22,5,425.3291037188034
1571,104,2023-06-14,10,375.31926713852096
1572,180,2023-04-28,8,127.17209239936378
1573,105,2023-03-10,5,46.42718210318843
1574,134,2023-02-28,7,381.5115387107073
1575,143,2024-01-13,6,129.12078231787635
1576,136,2023-09-12,6,449.92040267235336
1577,104,2023-07-14,2,497.80407990840814
1578,163,2023-07-12,7,289.43382884183364
1579,122,2023-05-30,10,460.28012251190734
1580,141,2023-12-26,2,144.78807867414056
1581,178,2023-06-25,10,57.74903021196879
1582,139,2023-05-28,8,103.89757307516395
1583,147,2023-11-09,1,375.497729352358
1584,160,2023-07-22,9,245.9378690385937
1585,171,2023-01-30,10,94.16234455649423
1586,175,2023-11-21,4,256.6979699547087
1587,148,2023-12-25,8,252.5682371606849
1588,178,2023-03-31,10,372.26073321966106
1589,196,2024-01-24,9,61.369246979671374
1590,117,2023-10-25,9,121.02406815038468
1591,160,2023-03-25,8,156.05361179801142
1592,154,2023-05-01,7,116.44370306890531
1593,153,2023-05-11,7,343.5981272079237
1594,158,2023-11-20,8,87.63690417953558
1595,189,2023-04-09,6,54.325146832550715
1596,122,2023-07-30,4,258.6850869679927
1597,195,2023-08-31,4,35.1172808906438
1598,177,2023-07-14,2,476.36146656894005
1599,100,2023-05-25,10,25.883669767351286
1600,185,2023-03-10,2,44.115280447084395
1601,107,2023-11-03,9,482.3892147310065
1602,141,2023-12-18,7,139.58666217335158
1603,142,2023-10-31,9,86.6490125195693
1604,165,2023-07-08,6,105.03484084858309
1605,152,2023-11-06,2,102.29929793453847
1606,101,2023-11-15,3,407.7054899910185
1607,154,2023-11-03,1,389.5640642639764
1608,107,2023-11-02,2,362.7136135240865
1609,102,2023-12-13,6,177.42531804893844
1610,168,2023-08-16,2,254.373319256642
1611,145,2023-10-05,7,303.914385971074
1612,102,2023-03-23,1,111.85146342691203
1613,141,2023-12-30,8,398.4832481256769
1614,155,2023-06-21,7,157.82947515333103
1615,146,2023-10-05,6,443.47153915343677
1616,131,2023-11-16,4,487.45386302832054
1617,178,2024-01-26,8,448.8300895525882
1618,186,2023-11-18,4,426.83371464350466
1619,129,2023-09-13,9,14.528724139844996
1620,122,2023-02-04,6,384.31646765375154
1621,158,2023-05-13,7,166.88507629654453
1622,131,2023-12-16,6,45.45974978954214
1623,103,2023-07-21,3,308.8308655132971
1624,143,2023-09-26,4,188.09342448886034
1625,183,2023-07-05,6,60.98991858558586
1626,181,2023-08-04,5,431.75304033652105
1627,199,2023-09-25,10,183.2163026347962
1628,101,2023-05-09,10,117.23825695967123
1629,176,2023-11-27,9,483.5915037119128
1630,142,2023-11-30,4,85.92267345245683
1631,135,2024-01-10,1,183.93153481819368
1632,124,2023-05-14,9,323.5238508345246
1633,138,2023-07-22,7,335.9676530558996
1634,111,2023-09-13,9,371.9658128629777
1635,159,2023-06-28,7,479.8618022563943
1636,138,2023-11-26,8,221.13210059177942
1637,196,2024-01-19,8,381.867965044272
1638,134,2023-12-14,6,421.0922506454614
1639,169,2023-11-07,9,316.56761144733275
1640,194,2023-05-25,5,105.3253427717082
1641,128,2023-05-29,5,98.05259209671927
1642,168,2023-04-01,5,207.39840987107732
1643,156,2023-03-14,7,351.53895870769475
1644,170,2023-02-07,6,229.13419706333073
1645,159,2023-02-06,4,283.07477263230084
1646,133,2023-12-26,8,270.21597155016883
1647,194,2023-05-12,6,300.0894219716174
1648,116,2023-03-22,7,96.22596456775966
1649,123,2023-06-09,9,490.7409702799902
1650,164,2023-08-13,6,464.5595370536007
1651,177,2023-09-26,9,274.6295017678599
1652,187,2023-03-23,9,104.00958490578023
1653,110,2023-06-20,8,60.557283599744466
1654,137,2023-11-10,9,409.12216830246143
1655,146,2023-01-26,3,138.14160992713389
1656,159,2023-09-27,9,457.9153869072716
1657,196,2023-03-05,8,350.68235032988787
1658,169,2023-12-18,10,335.8166069753916
1659,112,2023-01-26,8,189.87177047881949
1660,166,2023-07-22,3,499.1828591262518
1661,100,2023-02-03,3,132.65102791206192
1662,125,2023-10-02,4,205.8939228589519
1663,152,2023-03-16,5,24.988911199544393
1664,158,2023-11-02,8,465.46842528990754
1665,147,2023-04-19,6,174.81534152100866
1666,150,2023-09-23,9,328.09556330149763
1667,155,2023-11-27,5,324.62188955621286
1668,184,2023-04-18,1,279.97175146025575
1669,130,2023-07-20,1,106.64185063383202
1670,155,2023-02-21,4,251.96247372172354
1671,111,2023-11-10,4,329.01371730493156
1672,110,2024-01-20,6,497.0221505410458
1673,196,2023-05-15,9,261.85798982359984
1674,163,2024-01-17,8,197.04337530644014
1675,141,2024-01-09,2,157.55115696425622
1676,143,2023-10-13,1,267.64783799918746
1677,111,2023-05-02,1,69.0717075280754
1678,109,2023-06-12,7,89.33169657958182
1679,128,2023-04-15,4,416.8467888118362
1680,138,2023-09-09,5,135.87475592039124
1681,173,2023-09-29,4,385.1961624500481
1682,124,2023-05-10,8,139.12073103877267
1683,123,2023-10-13,2,406.7838377351284
1684,159,2023-09-26,6,255.59837361407554
1685,103,2023-12-05,6,149.46895538853747
1686,101,2023-08-01,10,177.1547542882152
1687,117,2023-10-27,7,318.2150325464306
1688,127,2023-06-16,10,433.92984571108275
1689,113,2023-06-02,10,126.88195895009139
1690,191,2023-03-13,10,437.4616253662461
1691,121,2023-02-06,1,318.72951004062134
1692,117,2024-01-17,1,370.1489895053499
1693,173,2023-07-06,1,220.75643337734806
1694,117,2023-09-29,6,245.4022628806218
1695,140,2023-05-21,6,456.2799176234592
1696,148,2023-06-20,6,147.49944871777072
1697,131,2023-10-27,1,123.27948185184717
1698,172,2023-07-06,8,473.21484634589325
1699,142,2023-05-22,2,121.88496473429862
1700,135,2023-09-07,2,30.02849526682324
1701,114,2023-04-04,9,318.1881750745525
1702,148,2024-01-26,3,222.2819531802628
1703,178,2023-09-09,10,325.20243415249297
1704,174,2023-10-01,1,487.3483916069209
1705,193,2023-06-24,5,345.5116099469758
1706,190,2023-12-25,5,315.30697644851415
1707,134,2023-07-12,5,130.0948969329387
1708,156,2023-02-06,2,107.81940421418493
1709,175,2023-10-04,10,46.20051600308467
1710,171,2023-01-28,1,331.8571053180706
1711,103,2023-02-16,10,133.31488709940913
1712,105,2024-01-03,5,166.0883517883241
1713,138,2023-02-28,9,58.62684037038847
1714,184,2023-11-27,9,136.41828480296743
1715,131,2024-01-01,9,188.33815529557475
1716,178,2023-09-30,7,104.40401444441505
1717,135,2023-02-11,8,452.23130115054687
1718,178,2023-05-01,4,157.7897594765645
1719,105,2023-08-05,2,448.8735651775679
1720,108,2023-03-12,5,401.20758813640606
1721,150,2023-12-13,5,327.89497536299217
1722,172,2023-06-06,8,257.18733556791693
1723,195,2023-02-14,1,189.51149859367504
1724,182,2023-12-15,8,443.54399239650576
1725,141,2023-08-08,3,475.6767561861255
1726,103,2023-12-10,5,283.3364513050744
1727,105,2023-03-27,7,297.5718842470434
1728,154,2023-07-30,1,412.9173765056945
1729,158,2023-06-30,2,40.68272882183095
1730,132,2023-06-18,8,275.52192185729126
1731,169,2023-07-08,9,371.31374023537825
1732,199,2023-04-21,5,364.8110607580849
1733,130,2023-10-04,7,349.6094868659221
1734,196,2023-09-10,4,160.31223740320067
1735,107,2023-06-14,1,238.2391047370505
1736,130,2023-11-10,6,498.2772829018524
1737,197,2023-12-24,2,341.15521765727385
1738,163,2023-03-18,10,168.88416805877165
1739,110,2023-02-20,9,20.753457730110053
1740,164,2023-11-12,5,401.03511572818303
1741,127,2023-06-14,1,372.1174402815436
1742,103,2023-07-16,7,43.1706596083279
1743,106,2023-06-02,9,114.66275563400424
1744,122,2023-07-23,9,247.11304227430426
1745,171,2023-06-04,10,25.367142637821253
1746,156,2023-12-04,10,403.25625424278707
1747,167,2023-07-20,5,49.23392479670077
1748,126,2023-10-22,6,38.27731113107927
1749,167,2023-04-12,7,334.099453757376
1750,116,2023-01-26,8,365.77344679571445
1751,195,2023-02-03,5,389.51945653473757
1752,139,2023-03-22,5,375.8867830722189
1753,146,2023-08-11,1,153.79205518938494
1754,137,2023-06-10,7,367.23390219632535
1755,156,2023-11-21,3,68.33118159639946
1756,170,2023-06-20,8,495.32654899867873
1757,199,2023-09-09,5,16.53639977757404
1758,111,2023-03-03,2,84.00467949736398
1759,175,2024-01-17,8,332.113375806163
1760,146,2023-11-27,6,87.24769559627396
1761,182,2023-06-08,3,220.62330266587597
1762,192,2023-07-20,9,256.3272580894041
1763,112,2023-06-28,5,316.51218980641573
1764,170,2023-10-20,6,262.4612859517222
1765,176,2024-01-25,2,470.188730560912
1766,127,2023-04-23,1,23.404565461392743
1767,111,2023-02-17,2,130.09839834969122
1768,112,2023-02-08,10,78.91146380364887
1769,191,2023-02-10,5,275.677991054623
1770,134,2023-07-18,5,151.50519099608502
1771,191,2023-05-02,2,370.08859199642205
1772,184,2023-11-10,2,471.06290862721
1773,158,2023-05-26,7,292.4458486317844
1774,132,2023-08-17,9,271.850515458427
1775,192,2023-09-25,4,30.431258425962216
1776,185,2023-02-12,7,185.36034762282344
1777,170,2023-05-14,8,288.2755192671046
1778,163,2023-06-16,10,209.03869071815808
1779,143,2023-09-30,5,74.51256852792683
1780,121,2023-07-17,9,93.83710364037496
1781,105,2023-05-04,9,455.272383836427
1782,155,2023-11-23,6,350.58607732825504
1783,186,2023-12-07,5,311.735654098497
1784,151,2023-11-23,9,362.53252815725676
1785,130,2023-12-05,9,287.1438191640575
1786,117,2023-02-17,10,394.06908689378486
1787,105,2023-10-15,5,444.0707665659963
1788,142,2023-05-05,9,154.62149136954946
1789,100,2023-07-04,2,321.2120558595679
1790,184,2023-08-03,9,205.5362786641441
1791,182,2023-11-08,6,419.2443477977569
1792,110,2023-03-25,8,25.20374141438135
1793,102,2024-01-01,8,215.70817129961137
1794,195,2023-11-27,1,162.17779125297204
1795,138,2024-01-07,2,421.4191584965449
1796,144,2023-07-30,3,81.64237221674247
1797,137,2023-05-15,7,151.87079724545467
1798,179,2023-08-15,5,90.05657005784235
1799,157,2023-09-05,3,485.70769497146233
1800,105,2023-08-13,2,52.473734403442236
1801,185,2023-02-04,6,473.3833112768218
1802,121,2023-11-15,6,25.65084019746029
1803,116,2023-11-21,10,73.28003652292625
1804,140,2023-12-12,3,416.9840937643375
1805,193,2023-08-20,4,163.54134728613687
1806,153,2023-10-30,9,156.08270424174077
1807,102,2023-06-28,5,354.65924380795536
1808,125,2024-01-17,9,37.13458603924764
1809,169,2023-07-25,1,126.32876634106991
1810,180,2023-07-17,10,381.75902358889954
1811,192,2023-06-24,1,186.22709931591407
1812,193,2023-05-14,10,333.006997868966
1813,151,2023-01-27,8,140.72439606392766
1814,128,2023-04-02,5,12.031369397419798
1815,146,2023-06-18,5,341.66294019059205
1816,109,2023-03-20,4,449.13117668069964
1817,103,2023-10-13,7,398.6634014431317
1818,161,2023-06-10,9,241.1451300472045
1819,179,2023-12-03,8,43.53463028147606
1820,125,2023-08-04,7,172.4073401819781
1821,145,2023-02-26,10,437.6244065627654
1822,125,2023-09-02,3,165.77847528014948
1823,104,2023-03-05,2,479.88281539409735
1824,121,2023-03-21,5,157.53775918665474
1825,112,2023-04-26,1,322.7987068055067
1826,198,2023-07-16,1,260.43244338617706
1827,174,2024-01-23,7,494.2868377436242
1828,129,2023-09-11,10,391.1073512654755
1829,112,2023-03-23,6,99.34206773911013
1830,187,2023-03-16,7,213.90887927027154
1831,128,2023-02-07,5,482.99400103070616
1832,144,2023-10-29,4,420.9343607265387
1833,115,2023-02-19,10,305.4691756253764
1834,118,2023-05-10,6,17.57106317207184
1835,101,2023-04-03,5,485.4414364998814
1836,173,2023-05-13,10,198.1556981717225
1837,189,2023-06-05,1,398.3122230968344
1838,127,2023-12-02,3,407.91354863488937
1839,127,2024-01-15,2,153.55371423842698
1840,107,2023-11-30,1,23.976913538899172
1841,108,2023-10-17,2,112.84226359781913
1842,119,2023-08-07,8,421.5301474386103
1843,121,2023-06-24,10,316.26762195074355
1844,102,2023-07-27,8,30.205147743652205
1845,120,2024-01-15,4,412.0127868060112
1846,100,2023-09-11,6,267.8097314769412
1847,183,2023-07-29,5,57.87197211499131
1848,167,2023-09-19,1,402.34801872408883
1849,102,2023-12-18,10,306.5515175403212
1850,157,2024-01-15,8,15.575366545037724
1851,166,2023-08-02,4,395.23028981949574
1852,166,2023-06-25,7,353.1756624618086
1853,112,2023-01-31,3,289.138802353036
1854,192,2023-03-15,5,48.20851444404608
1855,135,2023-12-10,7,236.7612376626951
1856,151,2023-04-29,4,429.69828551929237
1857,133,2023-10-09,4,31.242303088788887
1858,182,2023-11-30,7,226.5307247286999
1859,194,2023-08-06,6,282.38461642016296
1860,189,2023-03-08,9,292.91850636707045
1861,166,2023-07-26,7,437.8632362346212
1862,149,2023-11-09,10,185.33702181206277
1863,104,2023-10-17,10,427.00186603931377
1864,166,2023-03-10,5,55.39894494795907
1865,156,2023-12-04,3,274.6049728182958
1866,167,2023-08-07,2,466.1508924604751
1867,104,2023-08-04,8,286.5981656314947
1868,177,2023-09-16,5,155.33303330069347
1869,113,2023-06-10,7,43.08209532924042
1870,143,2023-10-22,5,325.42862165174085
1871,121,2023-07-19,4,274.870037082605
1872,153,2023-12-24,9,287.9697400508011
1873,189,2023-12-01,6,199.33328475513954
1874,175,2023-12-09,1,341.1194541974752
1875,116,2023-11-04,4,37.71570703673898
1876,177,2023-03-20,7,79.71674829379407
1877,183,2023-11-19,2,75.64063387053795
1878,138,2023-03-12,3,349.23182309091663
1879,165,2023-03-01,4,241.02490413960425
1880,193,2023-12-04,2,23.178216626520623
1881,189,2023-06-29,4,395.9472111800666
1882,189,2023-08-11,9,419.94322106777497
1883,157,2023-04-18,8,107.29446986673693
1884,173,2023-11-17,2,75.7670994849239
1885,131,2023-06-16,2,51.61365851562477
1886,129,2023-08-04,2,468.95963473807666
1887,184,2023-04-04,7,254.24462181455806
1888,124,2023-07-20,4,421.88446577342665
1889,117,2023-07-18,5,390.511216835863
1890,160,2023-09-06,9,43.98619459418492
1891,182,2023-06-20,9,385.07134185460757
1892,142,2023-02-15,2,143.54917056144637
1893,149,2023-10-19,3,153.84730635860657
1894,169,2023-11-29,10,295.75048754143654
1895,147,2023-03-14,3,180.19338884126665
1896,172,2023-09-13,9,452.9363654858373
1897,113,2024-01-25,3,207.1920963306859
1898,132,2023-09-08,5,250.50423321999227
1899,123,2023-02-06,8,419.89371098385465
1900,131,2023-10-14,4,49.86184866412139
1901,162,2023-05-25,2,338.8539395656794
1902,100,2023-12-05,7,323.58685244047086
1903,108,2024-01-02,5,167.64309177868586
1904,100,2023-12-05,10,432.5052917542598
1905,126,2023-05-14,8,104.45808062538799
1906,161,2023-08-09,10,417.3177037102792
1907,103,2023-08-20,7,295.4217414558058
1908,174,2023-05-07,8,477.84576773234613
1909,104,2023-01-27,10,196.3534892973949
1910,177,2023-04-22,9,307.1852519618803
1911,156,2023-09-18,6,50.30253644145781
1912,123,2023-11-04,1,311.2565199306274
1913,101,2023-03-14,2,313.4037115667461
1914,103,2023-09-30,10,128.94741104913146
1915,180,2023-11-21,5,494.19664877661484
1916,145,2023-07-26,2,393.4286903137804
1917,197,2024-01-01,7,239.25116726491186
1918,133,2023-02-25,9,126.5942624864689
1919,154,2023-04-21,3,460.38583792995587
1920,118,2024-01-05,3,156.7144624779706
1921,199,2023-11-25,4,450.8907837556592
1922,151,2023-12-09,7,415.78500851178745
1923,134,2023-09-04,4,144.24747485094707
1924,175,2023-07-30,8,235.24505260738673
1925,149,2023-08-15,1,348.38864545044277
1926,176,2024-01-08,3,63.23400859073974
1927,103,2023-12-18,7,353.61752422475877
1928,155,2023-06-21,10,330.23147571208983
1929,159,2023-06-06,1,265.2100299176258
1930,114,2023-12-22,6,320.4040752410578
1931,185,2023-12-04,10,33.51479751488282
1932,146,2023-07-22,8,201.61096045787545
1933,183,2023-06-29,4,200.5449559044887
1934,162,2023-03-27,4,205.08392397326656
1935,187,2023-09-24,10,30.76368220214044
1936,181,2023-04-29,3,44.33529311908947
1937,192,2023-10-27,6,226.69925503175494
1938,147,2023-05-14,9,284.30909827638015
1939,156,2024-01-24,2,477.98474285276535
1940,152,2023-08-25,4,316.14049739281285
1941,128,2023-10-07,5,238.08462156858403
1942,166,2023-09-25,10,142.40223907504557
1943,169,2023-09-02,3,490.3425485511027
1944,119,2023-03-12,7,334.404851985524
1945,158,2023-11-15,10,63.277086496980836
1946,156,2023-11-21,6,56.81955815360859
1947,169,2023-08-14,8,126.65841549691682
1948,195,2023-09-07,3,324.9792500070751
1949,101,2023-11-20,6,82.44420016559168
1950,176,2023-11-24,7,430.75600157294895
1951,190,2023-11-21,4,474.20165301351915
1952,197,2024-01-17,6,241.10758105866887
1953,183,2024-01-19,3,368.3523405185918
1954,122,2023-04-19,7,142.8189971694004
1955,158,2023-06-06,3,226.13761413657184
1956,130,2023-11-12,6,207.89263794454138
1957,177,2023-10-11,8,214.8583036859394
1958,183,2023-05-06,2,288.29710369125496
1959,136,2023-10-28,3,133.0673454717072
1960,114,2023-02-15,10,365.19559407368126
1961,145,2023-12-04,4,339.4058568866973
1962,172,2023-05-30,3,276.8696195148993
1963,106,2023-05-06,1,119.97513814738916
1964,117,2023-04-22,10,71.78164231259586
1965,187,2023-11-21,10,18.4487615138466
1966,149,2023-12-19,7,124.5447835378116
1967,149,2023-12-03,3,213.42106084032227
1968,145,2023-03-13,4,237.94314730021142
1969,133,2023-11-14,6,245.22528974561232
1970,185,2023-03-28,7,437.51003743604247
1971,198,2023-02-23,3,155.54564006449093
1972,181,2023-08-27,1,227.79176828704342
1973,182,2023-11-25,3,277.4171412136687
1974,151,2023-07-12,3,297.1048729952721
1975,181,2024-01-17,4,34.342456602637995
1976,164,2023-10-11,5,335.45778478572714
1977,147,2023-10-25,6,457.764472301484
1978,103,2023-08-09,8,371.51020884929005
1979,137,2023-07-17,8,316.4678832164339
1980,164,2023-05-24,5,186.78752807363622
1981,131,2023-06-30,5,128.02689741089804
1982,150,2023-06-24,10,69.45079682143162
1983,179,2023-04-15,5,69.94148355149625
1984,169,2023-05-21,4,319.69313034280447
1985,125,2023-11-20,9,396.47964603367274
1986,125,2023-05-19,1,399.3882973367851
1987,172,2023-08-28,4,462.3682275440004
1988,154,2023-02-26,1,448.08051449529125
1989,124,2023-09-29,3,44.91689932184965
1990,122,2023-01-27,4,63.57487187429808
1991,142,2023-11-02,7,478.2094275795557
1992,146,2023-08-26,2,478.14793074824627
1993,179,2023-07-24,10,79.94942964110965
1994,123,2023-06-28,7,138.37243476497252
1995,130,2023-03-03,7,358.17215713065326
1996,102,2024-01-03,5,188.53316604243406
1997,100,2023-05-19,9,278.0028136331198
1998,115,2023-09-25,8,77.47396587953251
1999,167,2023-07-14,7,196.85478443839796
2000,101,2023-12-10,7,182.10016813983353
2001,182,2023-10-31,1,235.67211452430516
2002,162,2023-09-05,9,49.153363101539156
2003,179,2023-05-16,5,403.04755401069167
2004,152,2023-10-26,4,282.99516795505167
2005,186,2023-10-29,8,219.0844262680786
2006,123,2023-08-16,9,77.39259337373208
2007,128,2023-04-11,7,311.0893423229807
2008,106,2023-08-17,9,253.81846056354868
2009,114,2023-11-14,4,482.81871757738446
